ID Producto;Fecha venta;Unidades;Valor unitario;Valor total;Canal de venta;Vendedor ID
494332;17/03/2023;5;22000;110000;Tienda física;139305
494332;22/07/2021;5;22000;110000;Tienda física;475267
494332;15/05/2021;3;22000;66000;Rappi;165265
494332;20/09/2023;3;22000;66000;Tienda física;209814
494332;19/09/2022;4;22000;88000;Rappi;165265
494332;12/12/2024;5;22000;110000;Rappi;209814
494332;27/06/2024;1;22000;22000;Rappi;209814
494332;9/11/2021;1;22000;22000;Rappi;209814
494332;23/01/2023;3;22000;66000;Empresarial;139305
494332;31/10/2022;4;22000;88000;Rappi;165265
494332;19/12/2021;5;22000;110000;Rappi;165265
494332;13/02/2023;4;22000;88000;Tienda física;209814
494332;19/04/2023;4;22000;88000;Rappi;165265
494332;1/01/2023;1;22000;22000;Rappi;209814
494332;10/11/2023;1;22000;22000;Empresarial;209814
494332;27/09/2021;2;22000;44000;Empresarial;139305
494332;29/01/2024;4;22000;88000;Tienda física;209814
494332;19/11/2023;3;22000;66000;Rappi;165265
494332;2/02/2021;2;22000;44000;Tienda física;475267
494332;30/11/2023;1;22000;22000;Empresarial;139305
494332;22/06/2022;1;22000;22000;Empresarial;139305
494332;10/07/2024;4;22000;88000;Tienda física;475267
494332;20/08/2023;3;22000;66000;Empresarial;165265
494332;31/05/2024;1;22000;22000;Rappi;165265
494332;16/04/2021;4;22000;88000;Rappi;475267
494332;13/06/2024;5;22000;110000;Empresarial;139305
494332;3/02/2024;3;22000;66000;Empresarial;475267
494332;15/12/2024;5;22000;110000;Tienda física;165265
494332;11/11/2022;4;22000;88000;Empresarial;165265
494332;11/06/2022;2;22000;44000;Rappi;209814
494332;1/01/2021;4;22000;88000;Empresarial;475267
494332;21/03/2024;4;22000;88000;Empresarial;209814
494332;7/03/2022;4;22000;88000;Tienda física;475267
494332;3/03/2024;3;22000;66000;Empresarial;209814
494332;14/12/2022;2;22000;44000;Tienda física;165265
494332;2/08/2023;5;22000;110000;Empresarial;165265
494332;12/09/2021;1;22000;22000;Rappi;209814
494332;19/09/2024;3;22000;66000;Tienda física;165265
494332;15/03/2021;3;22000;66000;Empresarial;209814
494332;3/09/2021;2;22000;44000;Rappi;139305
494332;15/08/2024;1;22000;22000;Empresarial;139305
494332;3/06/2023;5;22000;110000;Tienda física;209814
494332;1/03/2022;1;22000;22000;Tienda física;165265
494332;12/10/2024;1;22000;22000;Rappi;209814
494332;3/12/2023;3;22000;66000;Tienda física;165265
494332;11/12/2022;1;22000;22000;Rappi;475267
494332;7/08/2022;3;22000;66000;Empresarial;165265
494332;13/09/2021;2;22000;44000;Empresarial;209814
494332;11/07/2022;1;22000;22000;Empresarial;139305
494332;27/05/2023;1;22000;22000;Empresarial;475267
494332;2/07/2021;1;22000;22000;Tienda física;139305
494332;19/01/2023;1;22000;22000;Empresarial;209814
494332;26/01/2023;2;22000;44000;Rappi;139305
494332;6/12/2021;4;22000;88000;Tienda física;475267
494332;5/12/2021;3;22000;66000;Tienda física;475267
494332;5/10/2022;5;22000;110000;Empresarial;165265
494332;31/07/2021;5;22000;110000;Empresarial;139305
494332;20/09/2021;5;22000;110000;Tienda física;165265
494332;15/04/2023;4;22000;88000;Empresarial;139305
494332;19/09/2021;4;22000;88000;Rappi;165265
494332;1/01/2023;5;22000;110000;Rappi;475267
494332;15/05/2023;1;22000;22000;Rappi;165265
494332;8/03/2021;1;22000;22000;Empresarial;209814
494332;3/05/2024;5;22000;110000;Empresarial;139305
494332;28/04/2022;2;22000;44000;Empresarial;139305
494332;3/08/2022;4;22000;88000;Empresarial;139305
494332;5/10/2021;1;22000;22000;Rappi;139305
494332;17/05/2023;3;22000;66000;Empresarial;165265
494332;28/03/2022;1;22000;22000;Tienda física;475267
494332;8/09/2022;3;22000;66000;Tienda física;165265
494332;10/06/2023;5;22000;110000;Tienda física;139305
494332;10/03/2023;2;22000;44000;Rappi;475267
494332;12/12/2022;3;22000;66000;Rappi;165265
494332;5/12/2024;4;22000;88000;Tienda física;165265
494332;23/01/2021;1;22000;22000;Empresarial;475267
494332;6/07/2022;1;22000;22000;Tienda física;165265
494332;16/11/2022;5;22000;110000;Tienda física;209814
494332;25/02/2022;1;22000;22000;Empresarial;139305
494332;12/06/2023;2;22000;44000;Tienda física;139305
494332;6/11/2024;2;22000;44000;Tienda física;209814
494332;16/04/2022;3;22000;66000;Tienda física;209814
494332;16/03/2021;3;22000;66000;Empresarial;475267
494332;24/03/2021;1;22000;22000;Rappi;139305
494332;13/12/2023;1;22000;22000;Empresarial;165265
494332;6/05/2023;4;22000;88000;Rappi;475267
494332;22/12/2023;3;22000;66000;Rappi;139305
494332;30/03/2022;5;22000;110000;Tienda física;165265
494332;28/12/2024;2;22000;44000;Rappi;475267
494332;20/01/2021;3;22000;66000;Empresarial;475267
494332;24/12/2023;1;22000;22000;Tienda física;139305
494332;19/03/2023;1;22000;22000;Rappi;165265
494332;6/06/2022;4;22000;88000;Tienda física;209814
494332;5/09/2021;5;22000;110000;Tienda física;165265
494332;25/08/2021;4;22000;88000;Empresarial;139305
494332;1/08/2024;4;22000;88000;Tienda física;475267
494332;28/06/2021;5;22000;110000;Rappi;475267
494332;15/05/2021;3;22000;66000;Empresarial;165265
494332;18/02/2023;1;22000;22000;Empresarial;139305
494332;20/11/2022;2;22000;44000;Empresarial;475267
494332;7/04/2023;3;22000;66000;Tienda física;165265
494332;24/07/2022;2;22000;44000;Tienda física;165265
494332;12/04/2022;5;22000;110000;Empresarial;165265
494332;8/02/2021;3;22000;66000;Empresarial;165265
494332;25/12/2022;4;22000;88000;Empresarial;209814
494332;19/07/2023;4;22000;88000;Rappi;139305
494332;15/08/2024;2;22000;44000;Empresarial;165265
494332;13/07/2024;1;22000;22000;Empresarial;139305
494332;21/06/2021;2;22000;44000;Tienda física;209814
494332;19/03/2023;4;22000;88000;Tienda física;139305
494332;12/08/2022;4;22000;88000;Tienda física;209814
494332;9/02/2022;3;22000;66000;Tienda física;139305
494332;20/09/2022;1;22000;22000;Empresarial;209814
494332;9/06/2024;5;22000;110000;Empresarial;139305
494332;4/12/2021;4;22000;88000;Rappi;475267
494332;2/11/2021;3;22000;66000;Rappi;475267
494332;16/02/2023;4;22000;88000;Tienda física;475267
494332;22/04/2024;4;22000;88000;Empresarial;139305
494332;6/06/2021;2;22000;44000;Empresarial;139305
494332;23/07/2023;3;22000;66000;Tienda física;475267
494332;10/07/2022;3;22000;66000;Empresarial;209814
494332;26/05/2022;4;22000;88000;Empresarial;475267
494332;8/06/2024;5;22000;110000;Empresarial;165265
494332;25/08/2022;3;22000;66000;Rappi;165265
494332;1/03/2023;1;22000;22000;Empresarial;209814
494332;11/12/2021;1;22000;22000;Tienda física;139305
494332;30/03/2024;3;22000;66000;Empresarial;475267
494332;10/10/2024;4;22000;88000;Rappi;165265
494332;8/09/2023;3;22000;66000;Empresarial;165265
494332;13/12/2024;2;22000;44000;Rappi;475267
494332;1/06/2021;4;22000;88000;Empresarial;209814
494332;21/11/2021;5;22000;110000;Tienda física;165265
494332;23/07/2024;5;22000;110000;Tienda física;209814
494332;12/10/2024;1;22000;22000;Tienda física;209814
494332;25/12/2021;3;22000;66000;Empresarial;475267
494332;5/09/2023;3;22000;66000;Tienda física;475267
494332;19/03/2024;4;22000;88000;Rappi;139305
494332;20/07/2022;2;22000;44000;Empresarial;209814
494332;12/12/2021;2;22000;44000;Tienda física;165265
494332;1/07/2024;4;22000;88000;Tienda física;139305
494332;13/05/2021;2;22000;44000;Tienda física;139305
494332;9/12/2021;2;22000;44000;Rappi;165265
494332;7/01/2022;3;22000;66000;Empresarial;139305
494332;5/09/2021;5;22000;110000;Empresarial;475267
494332;2/12/2021;2;22000;44000;Tienda física;165265
494332;1/02/2021;5;22000;110000;Rappi;209814
494332;13/08/2022;2;22000;44000;Empresarial;139305
494332;8/10/2022;5;22000;110000;Empresarial;209814
494332;20/08/2022;5;22000;110000;Empresarial;139305
494332;22/05/2022;4;22000;88000;Rappi;139305
494332;25/01/2024;2;22000;44000;Empresarial;475267
494332;24/12/2021;3;22000;66000;Empresarial;139305
494332;21/02/2022;2;22000;44000;Rappi;209814
494332;27/10/2023;4;22000;88000;Tienda física;139305
494332;17/12/2022;3;22000;66000;Empresarial;209814
494332;6/12/2022;3;22000;66000;Tienda física;209814
494332;5/11/2023;2;22000;44000;Empresarial;475267
494332;1/04/2023;2;22000;44000;Empresarial;139305
494332;29/06/2021;5;22000;110000;Tienda física;209814
494332;16/01/2022;2;22000;44000;Tienda física;139305
494332;6/04/2022;1;22000;22000;Tienda física;139305
494332;31/07/2023;4;22000;88000;Tienda física;165265
494332;16/06/2021;3;22000;66000;Tienda física;475267
494332;30/01/2024;1;22000;22000;Tienda física;165265
494332;4/09/2023;3;22000;66000;Rappi;165265
494332;9/07/2023;5;22000;110000;Tienda física;139305
494332;16/03/2024;2;22000;44000;Tienda física;209814
494332;20/12/2023;3;22000;66000;Tienda física;475267
494332;28/08/2022;2;22000;44000;Rappi;209814
494332;5/11/2023;5;22000;110000;Empresarial;165265
494332;27/05/2023;4;22000;88000;Rappi;475267
494332;10/08/2024;2;22000;44000;Empresarial;139305
494332;16/09/2024;1;22000;22000;Rappi;165265
494332;2/05/2024;1;22000;22000;Tienda física;139305
494332;30/04/2023;5;22000;110000;Tienda física;139305
494332;13/02/2023;5;22000;110000;Tienda física;209814
494332;31/10/2023;4;22000;88000;Rappi;139305
494332;22/02/2024;5;22000;110000;Tienda física;165265
494332;3/02/2024;1;22000;22000;Empresarial;209814
494332;31/01/2021;5;22000;110000;Empresarial;139305
494332;10/03/2021;3;22000;66000;Rappi;139305
494332;22/10/2023;3;22000;66000;Rappi;139305
494332;22/04/2023;2;22000;44000;Rappi;165265
494332;5/09/2022;5;22000;110000;Empresarial;209814
494332;28/01/2023;2;22000;44000;Empresarial;209814
494332;20/05/2023;1;22000;22000;Empresarial;209814
494332;9/06/2024;2;22000;44000;Rappi;475267
494332;24/10/2023;5;22000;110000;Empresarial;165265
494332;6/01/2023;1;22000;22000;Empresarial;165265
494332;11/11/2023;1;22000;22000;Rappi;209814
494332;13/08/2024;5;22000;110000;Rappi;475267
494332;20/08/2022;4;22000;88000;Rappi;139305
494332;18/04/2024;4;22000;88000;Empresarial;165265
494332;27/12/2023;1;22000;22000;Rappi;139305
494332;19/01/2022;5;22000;110000;Empresarial;209814
494332;18/11/2023;3;22000;66000;Rappi;165265
494332;8/11/2021;4;22000;88000;Rappi;165265
494332;17/02/2023;1;22000;22000;Tienda física;475267
494332;14/10/2023;1;22000;22000;Tienda física;475267
494332;20/05/2022;4;22000;88000;Tienda física;475267
494332;20/10/2023;5;22000;110000;Rappi;165265
494332;29/10/2023;1;22000;22000;Empresarial;139305
494332;25/06/2024;1;22000;22000;Rappi;139305
494332;24/02/2024;4;22000;88000;Empresarial;209814
494332;7/10/2021;3;22000;66000;Empresarial;139305
494332;12/09/2022;3;22000;66000;Empresarial;475267
494332;29/12/2021;3;22000;66000;Tienda física;475267
494332;25/01/2023;3;22000;66000;Rappi;475267
494332;8/07/2024;1;22000;22000;Tienda física;209814
494332;8/08/2022;3;22000;66000;Rappi;165265
494332;6/08/2024;4;22000;88000;Rappi;165265
494332;26/05/2024;2;22000;44000;Empresarial;475267
494332;14/10/2024;1;22000;22000;Empresarial;165265
494332;1/01/2024;3;22000;66000;Rappi;209814
494332;1/10/2021;2;22000;44000;Tienda física;209814
494332;11/08/2023;1;22000;22000;Rappi;165265
494332;2/08/2022;4;22000;88000;Tienda física;209814
494332;25/08/2024;1;22000;22000;Empresarial;139305
494332;15/03/2023;1;22000;22000;Empresarial;139305
494332;1/03/2021;1;22000;22000;Tienda física;139305
494332;26/08/2022;1;22000;22000;Empresarial;475267
494332;16/05/2024;1;22000;22000;Rappi;139305
494332;5/12/2024;5;22000;110000;Rappi;165265
494332;7/04/2021;3;22000;66000;Empresarial;139305
494332;27/08/2021;3;22000;66000;Tienda física;475267
494332;12/02/2023;5;22000;110000;Empresarial;475267
494332;5/02/2023;2;22000;44000;Tienda física;475267
494332;4/08/2022;5;22000;110000;Tienda física;475267
494332;28/08/2023;1;22000;22000;Empresarial;209814
494332;24/04/2024;5;22000;110000;Rappi;165265
494332;30/08/2024;5;22000;110000;Tienda física;165265
494332;1/12/2022;1;22000;22000;Tienda física;209814
494332;26/12/2021;4;22000;88000;Empresarial;139305
494332;25/01/2023;3;22000;66000;Rappi;209814
494332;22/01/2022;2;22000;44000;Rappi;165265
494332;3/08/2023;4;22000;88000;Tienda física;139305
494332;7/04/2023;5;22000;110000;Tienda física;475267
494332;14/12/2021;1;22000;22000;Tienda física;209814
494332;12/09/2021;3;22000;66000;Rappi;139305
494332;2/04/2024;3;22000;66000;Empresarial;165265
494332;29/06/2021;5;22000;110000;Tienda física;209814
494332;19/08/2022;2;22000;44000;Rappi;209814
494332;3/08/2024;1;22000;22000;Tienda física;209814
494332;3/05/2022;3;22000;66000;Tienda física;165265
494332;1/11/2024;1;22000;22000;Empresarial;165265
494332;31/10/2024;2;22000;44000;Empresarial;475267
494332;9/12/2023;2;22000;44000;Rappi;209814
494332;1/01/2023;2;22000;44000;Empresarial;209814
494332;4/04/2021;4;22000;88000;Tienda física;139305
494332;4/12/2022;2;22000;44000;Rappi;165265
494332;21/11/2024;2;22000;44000;Rappi;475267
494332;10/10/2023;3;22000;66000;Rappi;209814
494332;9/01/2022;5;22000;110000;Tienda física;165265
494332;14/04/2023;5;22000;110000;Rappi;475267
494332;8/07/2024;2;22000;44000;Tienda física;209814
494332;5/07/2024;5;22000;110000;Empresarial;209814
494332;11/02/2021;5;22000;110000;Rappi;475267
494332;19/09/2024;4;22000;88000;Empresarial;165265
494332;3/04/2022;4;22000;88000;Rappi;139305
494332;22/02/2023;2;22000;44000;Tienda física;209814
494332;22/01/2024;4;22000;88000;Empresarial;165265
494332;15/04/2021;4;22000;88000;Empresarial;139305
494332;11/12/2021;4;22000;88000;Empresarial;209814
494332;17/05/2024;4;22000;88000;Tienda física;475267
494332;16/09/2024;1;22000;22000;Empresarial;139305
494332;19/01/2021;4;22000;88000;Empresarial;209814
494332;16/10/2023;3;22000;66000;Rappi;165265
494332;22/04/2021;3;22000;66000;Tienda física;139305
494332;3/01/2023;4;22000;88000;Rappi;475267
494332;12/02/2023;4;22000;88000;Tienda física;139305
494332;10/03/2023;2;22000;44000;Rappi;475267
494332;14/11/2022;3;22000;66000;Empresarial;209814
494332;29/12/2024;4;22000;88000;Empresarial;165265
494332;9/10/2021;5;22000;110000;Rappi;165265
494332;30/06/2023;1;22000;22000;Empresarial;139305
494332;7/11/2022;2;22000;44000;Empresarial;209814
494332;26/09/2023;5;22000;110000;Empresarial;165265
494332;17/11/2023;3;22000;66000;Tienda física;209814
494332;22/03/2021;4;22000;88000;Tienda física;139305
494332;15/09/2022;3;22000;66000;Tienda física;165265
494332;25/02/2021;1;22000;22000;Rappi;475267
494332;3/03/2024;2;22000;44000;Rappi;139305
494332;26/03/2023;2;22000;44000;Empresarial;139305
494332;13/05/2021;2;22000;44000;Tienda física;475267
494332;11/07/2021;5;22000;110000;Tienda física;139305
494332;4/09/2023;3;22000;66000;Rappi;139305
494332;15/08/2023;4;22000;88000;Rappi;209814
494332;7/01/2024;4;22000;88000;Tienda física;209814
494332;26/04/2024;2;22000;44000;Tienda física;475267
494332;4/05/2021;2;22000;44000;Rappi;475267
494332;13/06/2022;3;22000;66000;Tienda física;165265
494332;15/03/2022;2;22000;44000;Rappi;209814
494332;28/04/2024;4;22000;88000;Rappi;475267
494332;12/12/2022;1;22000;22000;Tienda física;475267
494332;28/01/2022;2;22000;44000;Empresarial;165265
494332;28/04/2023;2;22000;44000;Tienda física;139305
494332;15/12/2022;3;22000;66000;Empresarial;139305
494332;30/07/2022;2;22000;44000;Tienda física;209814
494332;26/08/2024;2;22000;44000;Rappi;165265
494332;30/07/2024;4;22000;88000;Empresarial;475267
494332;29/08/2023;1;22000;22000;Tienda física;139305
494332;24/10/2023;4;22000;88000;Empresarial;165265
494332;4/03/2024;5;22000;110000;Empresarial;209814
494332;6/12/2023;2;22000;44000;Rappi;139305
494332;14/07/2024;1;22000;22000;Tienda física;139305
494332;28/10/2021;1;22000;22000;Rappi;165265
494332;12/05/2024;2;22000;44000;Empresarial;475267
494332;17/08/2021;4;22000;88000;Tienda física;475267
494332;10/10/2023;2;22000;44000;Tienda física;475267
494332;16/06/2022;2;22000;44000;Empresarial;165265
494332;12/04/2024;5;22000;110000;Tienda física;139305
494332;24/11/2023;3;22000;66000;Rappi;209814
494332;22/11/2023;5;22000;110000;Rappi;209814
494332;16/01/2024;3;22000;66000;Rappi;209814
494332;3/04/2024;2;22000;44000;Rappi;165265
494332;14/11/2022;3;22000;66000;Rappi;209814
494332;25/01/2021;2;22000;44000;Empresarial;139305
494332;20/09/2024;3;22000;66000;Empresarial;139305
494332;14/07/2023;5;22000;110000;Empresarial;139305
494332;15/08/2022;3;22000;66000;Empresarial;139305
494332;18/07/2024;5;22000;110000;Empresarial;165265
494332;31/03/2022;5;22000;110000;Tienda física;209814
494332;9/11/2022;4;22000;88000;Rappi;139305
494332;24/08/2023;5;22000;110000;Tienda física;165265
494332;26/07/2021;3;22000;66000;Rappi;139305
494332;4/01/2023;3;22000;66000;Tienda física;209814
494332;21/07/2022;2;22000;44000;Rappi;165265
494332;3/05/2022;3;22000;66000;Rappi;475267
494332;2/02/2022;3;22000;66000;Tienda física;139305
494332;10/02/2021;5;22000;110000;Rappi;139305
494332;13/08/2021;4;22000;88000;Empresarial;165265
494332;14/02/2021;2;22000;44000;Tienda física;475267
494332;15/04/2022;5;22000;110000;Rappi;139305
494332;2/06/2023;1;22000;22000;Empresarial;139305
494332;16/08/2023;2;22000;44000;Tienda física;475267
494332;26/12/2021;3;22000;66000;Empresarial;475267
494332;16/05/2021;1;22000;22000;Empresarial;475267
494332;16/04/2022;5;22000;110000;Empresarial;209814
494332;7/02/2022;2;22000;44000;Empresarial;475267
494332;17/02/2022;3;22000;66000;Empresarial;475267
494332;13/04/2023;1;22000;22000;Rappi;209814
494332;30/08/2021;5;22000;110000;Rappi;209814
494332;12/11/2021;3;22000;66000;Empresarial;475267
494332;13/02/2022;1;22000;22000;Tienda física;139305
494332;15/07/2024;4;22000;88000;Tienda física;165265
494332;15/04/2022;3;22000;66000;Empresarial;475267
494332;19/08/2023;3;22000;66000;Tienda física;165265
494332;2/01/2021;1;22000;22000;Empresarial;475267
494332;26/08/2023;4;22000;88000;Tienda física;475267
494332;16/06/2021;1;22000;22000;Rappi;475267
494332;5/08/2021;1;22000;22000;Rappi;139305
494332;27/09/2023;1;22000;22000;Tienda física;165265
494332;2/09/2022;1;22000;22000;Tienda física;209814
494332;14/03/2022;5;22000;110000;Rappi;139305
494332;28/12/2024;4;22000;88000;Tienda física;209814
494332;8/06/2021;3;22000;66000;Rappi;209814
494332;14/06/2021;2;22000;44000;Tienda física;209814
494332;3/09/2023;5;22000;110000;Empresarial;139305
494332;13/10/2021;5;22000;110000;Rappi;209814
494332;22/12/2023;4;22000;88000;Rappi;209814
494332;3/02/2022;2;22000;44000;Empresarial;139305
494332;1/02/2023;4;22000;88000;Rappi;165265
494332;18/09/2021;2;22000;44000;Tienda física;475267
494332;3/11/2023;4;22000;88000;Rappi;475267
494332;27/12/2023;4;22000;88000;Tienda física;165265
494332;23/06/2022;5;22000;110000;Rappi;209814
494332;1/09/2022;5;22000;110000;Empresarial;475267
494332;10/08/2024;1;22000;22000;Rappi;475267
494332;25/03/2024;4;22000;88000;Tienda física;165265
494332;23/06/2022;4;22000;88000;Tienda física;165265
494332;12/04/2023;5;22000;110000;Empresarial;139305
494332;18/10/2023;5;22000;110000;Rappi;209814
494332;29/11/2024;3;22000;66000;Tienda física;139305
494332;15/10/2022;3;22000;66000;Tienda física;475267
494332;20/07/2024;3;22000;66000;Tienda física;139305
494332;28/11/2024;2;22000;44000;Rappi;139305
494332;5/04/2022;5;22000;110000;Rappi;209814
494332;27/06/2021;4;22000;88000;Tienda física;475267
494332;20/04/2023;4;22000;88000;Rappi;139305
494332;7/02/2021;2;22000;44000;Tienda física;139305
494332;29/01/2021;1;22000;22000;Empresarial;209814
494332;4/05/2023;5;22000;110000;Empresarial;209814
494332;6/02/2024;4;22000;88000;Empresarial;209814
494332;16/05/2022;4;22000;88000;Rappi;165265
494332;30/06/2024;4;22000;88000;Rappi;209814
494332;9/03/2022;2;22000;44000;Tienda física;209814
494332;20/02/2023;4;22000;88000;Tienda física;209814
494332;21/08/2023;2;22000;44000;Empresarial;209814
494332;19/07/2022;4;22000;88000;Empresarial;165265
494332;30/03/2023;3;22000;66000;Empresarial;139305
494332;9/04/2022;3;22000;66000;Tienda física;475267
494332;2/07/2024;3;22000;66000;Tienda física;165265
494332;2/01/2021;5;22000;110000;Rappi;139305
494332;9/03/2022;2;22000;44000;Tienda física;139305
494332;1/07/2022;5;22000;110000;Rappi;165265
494332;5/08/2021;5;22000;110000;Rappi;139305
494332;22/08/2023;2;22000;44000;Tienda física;139305
494332;5/02/2024;1;22000;22000;Rappi;475267
494332;24/03/2023;4;22000;88000;Tienda física;475267
494332;7/04/2023;1;22000;22000;Rappi;165265
494332;24/02/2022;5;22000;110000;Rappi;139305
494332;8/09/2021;4;22000;88000;Rappi;139305
494332;2/03/2021;2;22000;44000;Tienda física;209814
494332;12/02/2021;4;22000;88000;Tienda física;165265
494332;23/02/2022;5;22000;110000;Tienda física;139305
494332;14/12/2021;2;22000;44000;Empresarial;165265
494332;11/11/2022;2;22000;44000;Tienda física;209814
494332;12/09/2022;1;22000;22000;Tienda física;165265
494332;17/08/2024;3;22000;66000;Tienda física;209814
494332;3/08/2024;1;22000;22000;Empresarial;475267
494332;27/06/2024;5;22000;110000;Rappi;165265
494332;23/09/2021;1;22000;22000;Empresarial;165265
494332;19/06/2022;1;22000;22000;Tienda física;475267
494332;20/09/2024;1;22000;22000;Empresarial;209814
494332;30/11/2023;1;22000;22000;Rappi;139305
494332;21/06/2022;1;22000;22000;Empresarial;139305
494332;27/05/2022;3;22000;66000;Rappi;139305
494332;8/02/2022;3;22000;66000;Tienda física;165265
494332;25/02/2021;3;22000;66000;Rappi;475267
494332;25/07/2024;4;22000;88000;Rappi;209814
494332;26/01/2022;5;22000;110000;Tienda física;139305
494332;4/05/2021;2;22000;44000;Rappi;209814
494332;24/09/2021;1;22000;22000;Empresarial;165265
494332;11/05/2023;1;22000;22000;Empresarial;209814
494332;2/10/2022;1;22000;22000;Tienda física;139305
494332;11/11/2024;3;22000;66000;Rappi;165265
494332;2/12/2024;3;22000;66000;Empresarial;209814
494332;20/05/2024;2;22000;44000;Empresarial;139305
494332;15/02/2024;2;22000;44000;Empresarial;209814
494332;21/03/2024;3;22000;66000;Empresarial;139305
494332;3/02/2023;4;22000;88000;Empresarial;139305
494332;6/06/2022;5;22000;110000;Rappi;475267
494332;10/08/2021;2;22000;44000;Tienda física;475267
494332;28/11/2022;1;22000;22000;Empresarial;475267
494332;25/07/2024;3;22000;66000;Rappi;165265
494332;26/11/2021;2;22000;44000;Empresarial;209814
494332;7/10/2024;4;22000;88000;Empresarial;139305
494332;15/02/2024;2;22000;44000;Rappi;165265
494332;16/04/2024;4;22000;88000;Rappi;475267
494332;25/01/2021;4;22000;88000;Rappi;165265
494332;19/12/2022;3;22000;66000;Empresarial;475267
494332;22/09/2023;4;22000;88000;Empresarial;475267
494332;20/11/2022;2;22000;44000;Empresarial;475267
494332;6/10/2022;3;22000;66000;Tienda física;475267
494332;30/09/2023;1;22000;22000;Rappi;209814
494332;19/11/2021;2;22000;44000;Tienda física;209814
494332;18/06/2022;2;22000;44000;Empresarial;209814
494332;18/11/2022;5;22000;110000;Tienda física;475267
494332;20/07/2022;5;22000;110000;Rappi;475267
494332;26/03/2023;4;22000;88000;Rappi;165265
494332;15/12/2022;5;22000;110000;Empresarial;139305
494332;26/03/2023;4;22000;88000;Tienda física;139305
494332;10/03/2024;5;22000;110000;Rappi;139305
494332;11/07/2024;2;22000;44000;Rappi;165265
494332;11/02/2022;4;22000;88000;Empresarial;139305
494332;8/11/2023;1;22000;22000;Rappi;475267
494332;29/05/2023;1;22000;22000;Empresarial;209814
494332;2/02/2021;2;22000;44000;Tienda física;139305
494332;6/02/2022;2;22000;44000;Tienda física;475267
494332;29/07/2022;5;22000;110000;Rappi;475267
494332;25/11/2022;4;22000;88000;Rappi;475267
494332;25/08/2021;2;22000;44000;Tienda física;475267
494332;13/08/2024;2;22000;44000;Rappi;165265
494332;11/10/2023;4;22000;88000;Empresarial;165265
494332;1/03/2023;3;22000;66000;Tienda física;139305
494332;19/02/2023;1;22000;22000;Rappi;209814
494332;2/07/2022;4;22000;88000;Empresarial;165265
494332;14/02/2024;1;22000;22000;Empresarial;165265
494332;1/04/2021;4;22000;88000;Rappi;165265
494332;18/08/2021;1;22000;22000;Empresarial;165265
494332;18/05/2023;2;22000;44000;Empresarial;209814
494332;5/03/2024;5;22000;110000;Empresarial;139305
494332;3/07/2024;4;22000;88000;Rappi;209814
494332;24/09/2022;5;22000;110000;Tienda física;165265
494332;10/06/2024;1;22000;22000;Rappi;139305
494332;7/07/2022;2;22000;44000;Empresarial;165265
494332;3/07/2023;1;22000;22000;Empresarial;475267
494332;25/10/2023;4;22000;88000;Rappi;165265
494332;9/07/2023;5;22000;110000;Tienda física;139305
494332;17/01/2021;4;22000;88000;Rappi;139305
494332;9/11/2023;2;22000;44000;Empresarial;209814
494332;24/07/2022;4;22000;88000;Empresarial;209814
494332;9/08/2022;1;22000;22000;Empresarial;475267
494332;18/07/2024;2;22000;44000;Rappi;165265
494332;3/02/2021;5;22000;110000;Rappi;209814
494332;22/08/2023;1;22000;22000;Rappi;139305
494332;26/07/2021;2;22000;44000;Tienda física;165265
494332;28/03/2022;4;22000;88000;Empresarial;209814
494332;30/04/2021;4;22000;88000;Rappi;209814
494332;20/03/2022;2;22000;44000;Rappi;475267
494332;10/12/2023;3;22000;66000;Tienda física;209814
494332;18/08/2024;5;22000;110000;Empresarial;209814
494332;28/06/2023;5;22000;110000;Tienda física;139305
494332;7/04/2021;2;22000;44000;Empresarial;165265
494332;28/06/2022;4;22000;88000;Empresarial;209814
494332;2/02/2022;2;22000;44000;Tienda física;165265
494332;25/08/2022;5;22000;110000;Tienda física;475267
494332;23/07/2023;5;22000;110000;Rappi;209814
494332;11/08/2023;1;22000;22000;Rappi;475267
494332;5/08/2022;1;22000;22000;Empresarial;209814
494332;30/11/2023;5;22000;110000;Empresarial;209814
494332;2/07/2024;2;22000;44000;Empresarial;209814
494332;20/03/2024;3;22000;66000;Tienda física;475267
494332;11/02/2023;5;22000;110000;Rappi;165265
494332;30/11/2023;5;22000;110000;Rappi;209814
494332;9/12/2022;5;22000;110000;Tienda física;139305
494332;24/07/2021;1;22000;22000;Tienda física;165265
494332;14/08/2023;1;22000;22000;Empresarial;139305
494332;3/03/2024;5;22000;110000;Tienda física;139305
494332;14/04/2021;3;22000;66000;Tienda física;165265
494332;24/10/2024;2;22000;44000;Rappi;165265
494332;24/09/2022;3;22000;66000;Rappi;165265
494332;26/02/2021;5;22000;110000;Empresarial;475267
494332;22/04/2024;5;22000;110000;Empresarial;139305
494332;23/05/2021;5;22000;110000;Tienda física;475267
494332;20/02/2021;1;22000;22000;Empresarial;475267
494332;28/02/2021;5;22000;110000;Tienda física;209814
494332;29/04/2021;2;22000;44000;Empresarial;139305
494332;16/06/2022;1;22000;22000;Tienda física;139305
494332;7/02/2022;2;22000;44000;Empresarial;165265
494332;7/10/2024;1;22000;22000;Rappi;475267
494332;18/05/2022;2;22000;44000;Empresarial;165265
494332;24/02/2024;5;22000;110000;Rappi;209814
494332;23/12/2021;2;22000;44000;Tienda física;165265
